frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
30,0.516668,1.259000,0.949248,1.465721,0.670098,0.933824,0.009030,0.017917,0.009030,0.006476,0
31,0.533334,0.995800,0.636768,1.619349,0.672181,0.928064,0.010644,0.020399,0.010644,0.006979,0
32,0.550001,1.082900,0.637280,1.698706,0.670466,0.924020,0.012481,0.034045,0.012481,0.007813,0
33,0.566668,0.967900,0.636480,1.791042,0.666789,0.921691,0.013816,0.038142,0.013816,0.010017,0
34,0.583334,1.441200,0.635584,1.872924,0.668015,0.919240,0.014871,0.043490,0.014871,0.011510,0
35,0.600001,0.985300,0.630368,2.027763,0.672304,0.917647,0.014948,0.041111,0.014948,0.011858,0
36,0.616668,1.315900,0.954688,1.905263,0.669608,0.919608,0.015806,0.043889,0.015806,0.014358,0
37,0.633335,0.960500,0.635168,2.203985,0.657475,0.902819,0.014992,0.042535,0.014992,0.013854,0
38,0.650001,1.351600,0.943136,2.703144,0.632966,0.884559,0.015218,0.042361,0.015218,0.015972,0
39,0.666668,0.980400,0.633792,3.357550,0.620466,0.856127,0.015693,0.044236,0.015693,0.016128,0
40,0.683335,1.382700,0.935872,4.222557,0.607230,0.848162,0.015505,0.041163,0.015505,0.015938,0
41,0.700001,0.968200,0.638432,5.145455,0.592402,0.841422,0.014659,0.036979,0.014659,0.011684,0
42,0.716668,1.302900,1.050368,5.709522,0.582598,0.819485,0.014199,0.037292,0.014199,0.009757,0
43,0.733335,0.990300,0.636448,6.724757,0.541422,0.770956,0.015978,0.041649,0.015978,0.010799,0
44,0.750002,1.243400,0.921600,8.241843,0.533333,0.766422,0.016024,0.044844,0.016024,0.012274,0
45,0.766668,0.982200,0.637696,12.897646,0.535539,0.756985,0.018544,0.051771,0.018544,0.019844,0
46,0.783335,1.231800,0.924960,20.600123,0.499877,0.703554,0.025758,0.095816,0.025758,0.013767,0
47,0.800002,1.032700,0.639744,17.674689,0.495343,0.695098,0.038061,0.118455,0.038061,0.032049,0
48,0.816668,1.518000,0.844736,12.473987,0.493260,0.693260,0.015689,0.032326,0.015689,0.013177,0
49,0.833335,0.958800,0.645312,13.818572,0.478676,0.661397,0.015120,0.033038,0.015120,0.010764,0
50,0.850002,1.484300,1.108768,15.808949,0.452083,0.630637,0.014664,0.036285,0.014664,0.007986,0
51,0.866668,1.021100,0.644800,28.483566,0.420956,0.585539,0.015556,0.041719,0.015556,0.007691,0
52,0.883335,1.346400,1.090592,34.283237,0.388358,0.532475,0.016582,0.048941,0.016582,0.005035,0
53,0.900002,0.968500,0.638400,58.707011,0.355882,0.490319,0.044680,0.106181,0.044680,0.045590,0
54,0.916669,1.393000,0.967232,40.622920,0.361152,0.556005,0.053557,0.107222,0.053557,0.072795,0
55,0.933335,0.967900,0.633792,29.312495,0.340441,0.540441,0.100536,0.288715,0.100536,0.047830,0
56,0.950002,1.347700,0.965728,32.648954,0.316912,0.535294,0.095422,0.303090,0.095422,0.069462,0
57,0.966669,0.941000,0.611904,25.791557,0.309804,0.560417,0.123600,0.333767,0.123600,0.108785,0
58,0.983335,1.175200,0.901824,37.047575,0.266299,0.509559,0.159279,0.271250,0.159279,0.196545,0
59,1.000002,0.809200,0.592480,31.443341,0.264461,0.502328,0.123019,0.295816,0.123019,0.102257,0
60,1.016669,1.139400,0.826848,32.842802,0.259559,0.489093,0.134259,0.274167,0.134259,0.121285,0
61,1.033335,0.922100,0.595648,35.740171,0.237868,0.477941,0.112141,0.234965,0.112141,0.124878,0
62,1.050002,1.250800,0.593920,31.229226,0.250735,0.485294,0.096372,0.309063,0.096372,0.076858,0
63,1.066669,0.967600,0.595520,30.972545,0.316176,0.589461,0.106426,0.284358,0.106426,0.095295,0
64,1.083336,1.320700,0.923456,23.563614,0.391789,0.668995,0.102726,0.210521,0.102726,0.086128,0
65,1.100002,0.951600,0.607072,16.729403,0.488113,0.747304,0.087847,0.180226,0.087847,0.075156,0
66,1.116669,1.439000,0.951360,15.964901,0.529779,0.765564,0.091169,0.368576,0.091169,0.053351,0
67,1.133336,1.005400,0.629984,12.524497,0.565319,0.785662,0.101798,0.265174,0.101798,0.094497,0
68,1.150002,1.253600,1.047200,7.001548,0.615809,0.855392,0.094481,0.277969,0.094481,0.017292,0
69,1.166669,0.996900,0.781120,6.014428,0.672059,0.900490,0.056858,0.253177,0.056858,0.014028,0
70,1.183336,1.481100,0.857344,1.685989,0.706618,0.940809,0.043358,0.154306,0.043358,0.009149,0
71,1.200002,0.969500,0.632672,1.179623,0.716422,0.954534,0.042297,0.155503,0.042297,0.009687,0
72,1.216669,1.161900,1.121408,1.068140,0.720833,0.956127,0.013808,0.040000,0.013808,0.008455,0
73,1.233336,1.025900,0.631520,1.095196,0.723775,0.950368,0.012481,0.031250,0.012481,0.007500,0
74,1.250003,1.073200,0.637664,0.941245,0.726225,0.959681,0.012168,0.028698,0.012168,0.007222,0
75,1.266669,0.998600,0.633856,0.959561,0.726348,0.960662,0.010895,0.026910,0.010895,0.007292,0
76,1.283336,1.331300,0.636960,0.953451,0.719730,0.960784,0.010922,0.029149,0.010922,0.007083,0
77,1.300003,0.982800,0.629632,0.890784,0.714216,0.967402,0.011626,0.027760,0.011626,0.006597,0
78,1.316669,1.308900,0.918816,0.912660,0.714706,0.966054,0.010482,0.026580,0.010482,0.007743,0
79,1.333336,0.964300,0.636672,0.917852,0.706495,0.963113,0.010473,0.026302,0.010473,0.006580,0
80,1.350003,1.245400,0.949632,0.927768,0.698407,0.961765,0.008792,0.019531,0.008792,0.007500,0
81,1.366669,0.994600,0.633440,0.948484,0.693505,0.956985,0.009348,0.016997,0.009348,0.007049,0
82,1.383336,1.379300,0.864576,0.941476,0.699877,0.955515,0.009551,0.019583,0.009551,0.008003,0
83,1.400003,0.858900,0.639136,0.947196,0.699755,0.957230,0.008954,0.014826,0.008954,0.005191,0
84,1.416670,1.274300,0.966240,0.947445,0.704902,0.958088,0.009014,0.016806,0.009014,0.006684,0
85,1.433336,1.168300,0.635520,0.965642,0.709069,0.952451,0.008102,0.015747,0.008102,0.005937,0
86,1.450003,1.215900,0.922752,0.971518,0.712990,0.956863,0.008368,0.014774,0.008368,0.007552,0
87,1.466670,1.028100,0.633056,0.979393,0.714338,0.956618,0.007691,0.013316,0.007691,0.006024,0
88,1.483336,1.241500,0.801248,0.970987,0.717892,0.956863,0.007805,0.014340,0.007805,0.007066,0
89,1.500003,0.851100,0.636224,0.982795,0.719730,0.950000,0.008216,0.015694,0.008216,0.006042,0
