frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,1.238300,0.939136,1.392276,0.647181,0.911520,0.014531,0.014531,0.007936,0.009028,0
17,0.300006,0.940700,0.633472,1.342765,0.653554,0.918750,0.015434,0.015434,0.009074,0.009740,0
18,0.316673,1.145400,0.926176,1.355299,0.662255,0.918260,0.013368,0.013368,0.007863,0.008437,0
19,0.333340,0.953000,0.632640,1.366367,0.659926,0.924142,0.017465,0.017465,0.010799,0.011233,0
20,0.350007,1.501300,0.828768,1.391606,0.656495,0.922672,0.016476,0.016476,0.010367,0.013889,0
21,0.366674,0.973100,0.632736,1.373108,0.664583,0.926348,0.018056,0.018056,0.010044,0.011615,0
22,0.383341,1.266900,0.918816,1.370270,0.664338,0.930515,0.016024,0.016024,0.009437,0.011111,0
23,0.400008,0.975000,0.630816,1.320231,0.664583,0.934804,0.018837,0.018837,0.009878,0.011042,0
24,0.416675,0.961300,0.918528,1.357598,0.660784,0.931740,0.017830,0.017830,0.009325,0.011441,0
25,0.433342,0.955700,0.634080,1.427648,0.667034,0.931495,0.017674,0.017674,0.009583,0.010712,0
26,0.450009,0.944000,0.633824,1.467078,0.663480,0.929289,0.018958,0.018958,0.008231,0.008090,0
27,0.466676,1.081200,0.631232,1.525022,0.663603,0.928554,0.017760,0.017760,0.008696,0.007222,0
28,0.483343,0.981600,0.641056,1.446416,0.659681,0.929167,0.018490,0.018490,0.008532,0.006563,0
29,0.500010,1.064100,0.628480,1.420898,0.674510,0.932843,0.018108,0.018108,0.008347,0.005521,0
30,0.516677,1.387100,0.631904,1.433543,0.671078,0.935172,0.017708,0.017708,0.009074,0.006788,0
31,0.533344,1.202800,0.637120,1.612380,0.671569,0.928064,0.020243,0.020243,0.010700,0.007118,0
32,0.550011,1.276400,0.991744,1.693534,0.671201,0.923652,0.034063,0.034063,0.012477,0.007656,0
33,0.566678,0.977200,0.781152,1.803412,0.667525,0.922549,0.038212,0.038212,0.013750,0.010052,0
34,0.583345,0.951100,0.931744,1.878115,0.668505,0.919608,0.043437,0.043437,0.014873,0.011563,0
35,0.600012,1.012300,0.631360,1.998164,0.671691,0.917402,0.041181,0.041181,0.014934,0.011997,0
36,0.616679,0.978800,0.643872,1.889346,0.669975,0.918995,0.043403,0.043403,0.015750,0.014184,0
37,0.633346,1.134700,0.634912,2.244426,0.655760,0.901103,0.042917,0.042917,0.015058,0.014115,0
38,0.650013,0.952400,0.633728,2.604235,0.635539,0.888235,0.042708,0.042708,0.015341,0.015990,0
39,0.666680,1.292000,0.635456,3.147329,0.623039,0.860294,0.043854,0.043854,0.015633,0.016198,0
40,0.683347,0.977100,0.634304,4.160919,0.610907,0.854902,0.041267,0.041267,0.015544,0.016198,0
41,0.700014,1.271000,0.949568,5.582200,0.579657,0.820833,0.036788,0.036788,0.014715,0.011441,0
42,0.716681,0.998100,0.637088,6.139462,0.566789,0.798652,0.037587,0.037587,0.014072,0.008941,0
43,0.733348,1.500700,0.946560,6.768912,0.542034,0.771936,0.041493,0.041493,0.015939,0.010747,0
44,0.750015,0.982000,0.639616,8.859119,0.524877,0.754534,0.044844,0.044844,0.016136,0.012257,0
45,0.766682,1.339300,0.956352,13.652009,0.534681,0.755025,0.051563,0.051563,0.018447,0.020017,0
46,0.783349,0.958100,0.642592,19.301515,0.504044,0.710417,0.095694,0.095694,0.025812,0.013924,0
47,0.800016,1.255100,0.951200,16.758569,0.506618,0.702819,0.118490,0.118490,0.038073,0.031701,0
48,0.816683,0.969900,0.637248,13.333114,0.503554,0.704167,0.032031,0.032031,0.015608,0.012604,0
49,0.833350,1.258300,0.901472,14.106749,0.481863,0.669240,0.033559,0.033559,0.015102,0.011007,0
50,0.850017,1.032800,0.637856,17.434595,0.452206,0.627451,0.035937,0.035937,0.014612,0.007674,0
51,0.866684,1.332100,0.929472,28.190098,0.422304,0.590074,0.042240,0.042240,0.015563,0.007639,0
52,0.883351,1.041700,0.640320,33.722568,0.384069,0.531863,0.048437,0.048437,0.016576,0.004844,0
53,0.900018,1.236800,0.935136,100.189969,0.016544,0.126961,0.106215,0.106215,0.044747,0.045747,0
54,0.916685,1.002400,0.645056,111.381362,0.015196,0.128186,0.107187,0.107187,0.053364,0.072535,0
55,0.933352,1.097400,0.836448,129.043769,0.010662,0.113603,0.288524,0.288524,0.100617,0.047778,0
56,0.950019,1.311400,0.536480,150.311229,0.011152,0.090809,0.303160,0.303160,0.095419,0.069497,0
57,0.966686,0.860200,0.720128,160.638699,0.007353,0.060294,0.333802,0.333802,0.123590,0.108472,0
58,0.983353,0.872900,0.980128,168.365068,0.003554,0.038113,0.270868,0.270868,0.159223,0.196181,0
59,1.000020,1.106800,0.515264,34.403477,0.259559,0.489951,0.295781,0.295781,0.123038,0.102448,0
60,1.016687,0.986600,0.521568,183.458697,0.000000,0.004657,0.273889,0.273889,0.134261,0.121771,0
61,1.033354,1.123400,0.888192,179.224701,0.000123,0.002206,0.234705,0.234705,0.112145,0.124670,0
62,1.050021,0.933400,0.514976,37.624268,0.250735,0.475980,0.309045,0.309045,0.096244,0.077014,0
63,1.066688,1.287600,0.512480,31.208808,0.314951,0.590809,0.284392,0.284392,0.106460,0.095347,0
64,1.083355,2.027300,0.606880,81.447709,0.078309,0.166912,0.210278,0.210278,0.102672,0.085799,0
65,1.100022,0.968300,0.911168,57.478292,0.080637,0.175858,0.179983,0.179983,0.087903,0.075382,0
66,1.116689,1.159800,0.878208,45.228591,0.079534,0.175980,0.368750,0.368750,0.091132,0.053073,0
67,1.133356,0.911300,0.545184,34.558384,0.080147,0.175735,0.264809,0.264809,0.101865,0.094687,0
68,1.150023,0.967600,0.742912,7.900573,0.606740,0.834191,0.278368,0.278368,0.094433,0.017187,0
69,1.166690,1.074200,0.551072,6.088236,0.668382,0.892157,0.252517,0.252517,0.056752,0.014045,0
70,1.183357,0.968400,0.632576,1.867432,0.707966,0.941789,0.154792,0.154792,0.043466,0.009045,0
71,1.200024,1.061000,0.627104,1.066136,0.719853,0.957966,0.155208,0.155208,0.042238,0.009670,0
72,1.216691,0.990900,0.627808,0.985144,0.726103,0.960049,0.040156,0.040156,0.013841,0.008819,0
73,1.233358,1.171500,0.630304,1.041471,0.726225,0.953186,0.031389,0.031389,0.012674,0.007882,0
74,1.250025,0.963200,0.632576,0.916250,0.728064,0.961887,0.029201,0.029201,0.012043,0.006962,0
75,1.266692,1.346200,0.796704,0.940629,0.727941,0.961397,0.026701,0.026701,0.010853,0.007292,0
76,1.283359,0.994900,0.633664,0.926724,0.719485,0.962377,0.029410,0.029410,0.010845,0.006806,0
77,1.300026,1.233200,0.907520,0.886143,0.713113,0.968382,0.027222,0.027222,0.011516,0.006406,0
78,1.316693,0.964700,0.632512,0.915949,0.715196,0.966176,0.026476,0.026476,0.010455,0.007934,0
79,1.333360,1.223200,0.896352,0.920540,0.706127,0.963235,0.026927,0.026927,0.010584,0.006649,0
80,1.350027,1.332600,0.631264,0.930162,0.697181,0.961152,0.019392,0.019392,0.008823,0.007552,0
81,1.366694,1.300300,0.828224,0.949546,0.693015,0.956373,0.016649,0.016649,0.009296,0.006858,0
82,1.383361,0.977000,0.929472,0.942809,0.699020,0.954902,0.019583,0.019583,0.009535,0.008281,0
83,1.400028,1.297100,0.909280,0.945694,0.699632,0.957353,0.015052,0.015052,0.008924,0.005295,0
84,1.416695,0.989500,0.638432,0.942592,0.706740,0.959436,0.017188,0.017188,0.008964,0.006615,0
85,1.433362,1.290200,0.905504,0.970707,0.709314,0.951471,0.015712,0.015712,0.007990,0.005625,0
86,1.450029,1.014100,0.635008,0.962968,0.715074,0.958211,0.014844,0.014844,0.008403,0.007483,0
87,1.466696,1.516000,0.920640,0.978878,0.715074,0.956618,0.013368,0.013368,0.007596,0.005538,0
88,1.483363,0.988800,0.634464,0.967354,0.718015,0.957108,0.014045,0.014045,0.007797,0.007031,0
89,1.500030,1.153100,0.933152,0.981999,0.721078,0.950490,0.015833,0.015833,0.008221,0.006250,0
90,1.516697,1.129000,0.634208,1.008969,0.712377,0.948284,0.015434,0.015434,0.008605,0.006372,0
91,1.533364,0.983500,0.633888,1.028343,0.725858,0.946078,0.015573,0.015573,0.008736,0.007188,0
92,1.550031,0.980200,0.630944,1.009686,0.734069,0.950368,0.014983,0.014983,0.007776,0.006649,0
93,1.566698,1.361800,0.638688,0.976666,0.746078,0.956250,0.015486,0.015486,0.008088,0.007361,0
94,1.583365,0.978400,0.633216,1.008999,0.721691,0.952083,0.014167,0.014167,0.006707,0.004219,0
95,1.600032,1.273400,0.939840,1.005216,0.710907,0.954779,0.013993,0.013993,0.007276,0.005903,0
96,1.616699,0.983300,0.633312,0.994316,0.702941,0.957475,0.014983,0.014983,0.007305,0.005330,0
97,1.633366,1.219500,0.912640,0.998814,0.717770,0.952206,0.014271,0.014271,0.007577,0.006753,0
98,1.650033,0.945500,0.633408,1.002547,0.723284,0.954412,0.015122,0.015122,0.006684,0.003542,0
99,1.666700,0.980400,0.897728,1.008525,0.729779,0.952574,0.014271,0.014271,0.006757,0.005226,0
100,1.683367,0.981900,0.633824,1.019063,0.717402,0.946446,0.014028,0.014028,0.007130,0.005608,0
101,1.700034,1.239000,0.637056,1.035433,0.704167,0.945098,0.014045,0.014045,0.007303,0.005382,0
102,1.716701,1.025700,0.639424,1.040695,0.706005,0.948284,0.013802,0.013802,0.006973,0.004705,0
103,1.733368,1.169800,0.908128,1.047751,0.699387,0.944853,0.013125,0.013125,0.006530,0.004653,0
104,1.750035,1.406100,0.636800,1.042155,0.703064,0.946569,0.013316,0.013316,0.006892,0.006319,0
105,1.766702,1.364500,0.831872,1.038483,0.710417,0.949020,0.013681,0.013681,0.007228,0.005503,0
106,1.783369,0.978700,1.079392,1.020718,0.713113,0.950000,0.013767,0.013767,0.006933,0.005226,0
107,1.800036,1.263500,0.934560,1.005819,0.729167,0.950245,0.014236,0.014236,0.006634,0.005347,0
108,1.816703,0.975600,0.646624,0.995492,0.733088,0.949142,0.013594,0.013594,0.006937,0.006545,0
109,1.833370,1.247100,0.915424,0.988026,0.738971,0.947917,0.013090,0.013090,0.006468,0.005035,0
110,1.850037,0.971100,0.641088,1.003415,0.737990,0.950245,0.013403,0.013403,0.006659,0.005191,0
111,1.866704,1.791500,0.921856,1.015455,0.726103,0.947426,0.013385,0.013385,0.006960,0.005538,0
112,1.883371,1.034200,0.646720,1.042175,0.719608,0.937500,0.013976,0.013976,0.007243,0.007118,0
113,1.900038,1.380300,1.066784,1.050635,0.710294,0.936520,0.013212,0.013212,0.006213,0.005191,0
114,1.916705,0.993500,0.637280,1.050199,0.709681,0.938725,0.015903,0.015903,0.006497,0.004479,0
115,1.933372,1.344600,0.940160,1.063142,0.695833,0.936765,0.016441,0.016441,0.006618,0.006094,0
116,1.950039,1.029800,0.638144,1.069896,0.690686,0.934559,0.019497,0.019497,0.007668,0.006198,0
117,1.966706,1.333600,0.641696,1.090105,0.703064,0.932353,0.012691,0.012691,0.006750,0.005104,0
118,1.983373,1.002000,0.637696,1.094568,0.697426,0.933946,0.015208,0.015208,0.007666,0.006979,0
119,2.000040,0.905000,0.636416,1.114097,0.698162,0.930270,0.016476,0.016476,0.007338,0.005885,0
